well_name,deGFP,K,Mg,combo
N12,5.0,50.0,0.0,WT45
N12,5.0,50.0,0.0,WT45
N13,10.0,0.0,10.0,WT45
N13,10.0,0.0,10.0,WT45
N13,10.0,0.0,10.0,WT45
N13,10.0,0.0,10.0,WT45
N2,7.5,25.0,0.0,WT43
N2,7.5,25.0,0.0,WT43
N2,7.5,25.0,0.0,WT43
N2,7.5,25.0,0.0,WT43
N3,7.5,25.0,5.0,WT43
N3,7.5,25.0,5.0,WT43
N3,7.5,25.0,5.0,WT43
N3,7.5,25.0,5.0,WT43
N4,2.5,50.0,0.0,WT43
N4,2.5,50.0,0.0,WT43
N4,2.5,50.0,0.0,WT43
N4,2.5,50.0,0.0,WT43
N5,5.0,50.0,0.0,WT43
N5,5.0,50.0,0.0,WT43
N5,5.0,50.0,0.0,WT43
N5,5.0,50.0,0.0,WT43
N6,10.0,0.0,10.0,WT43
N6,10.0,0.0,10.0,WT43
N6,10.0,0.0,10.0,WT43
N6,10.0,0.0,10.0,WT43
N8,2.5,0.0,10.0,WT45
N8,2.5,0.0,10.0,WT45
N8,2.5,0.0,10.0,WT45
N8,2.5,0.0,10.0,WT45
N9,7.5,25.0,0.0,WT45
N9,7.5,25.0,0.0,WT45
N9,7.5,25.0,0.0,WT45
N9,7.5,25.0,0.0,WT45
O1,10.0,50.0,10.0,WT43
O1,10.0,50.0,10.0,WT43
O1,10.0,50.0,10.0,WT43
O1,10.0,50.0,10.0,WT43
O10,5.0,0.0,5.0,WT45
O10,5.0,0.0,5.0,WT45
O10,5.0,0.0,5.0,WT45
O10,5.0,0.0,5.0,WT45
O11,10.0,50.0,5.0,WT45
O11,10.0,50.0,5.0,WT45
O11,10.0,50.0,5.0,WT45
O11,10.0,50.0,5.0,WT45
O12,7.5,0.0,0.0,WT45
O12,7.5,0.0,0.0,WT45
O12,7.5,0.0,0.0,WT45
O12,7.5,0.0,0.0,WT45
O13,5.0,0.0,5.0,WT45
O13,5.0,0.0,5.0,WT45
O13,5.0,0.0,5.0,WT45
O13,5.0,0.0,5.0,WT45
O2,2.5,50.0,5.0,WT43
O2,2.5,50.0,5.0,WT43
O2,2.5,50.0,5.0,WT43
O2,2.5,50.0,5.0,WT43
O3,5.0,0.0,5.0,WT43
O3,5.0,0.0,5.0,WT43
O3,5.0,0.0,5.0,WT43
O3,5.0,0.0,5.0,WT43
O4,10.0,50.0,5.0,WT43
O4,10.0,50.0,5.0,WT43
O4,10.0,50.0,5.0,WT43
O4,10.0,50.0,5.0,WT43
O5,7.5,0.0,0.0,WT43
O5,7.5,0.0,0.0,WT43
O5,7.5,0.0,0.0,WT43
O5,7.5,0.0,0.0,WT43
O6,5.0,0.0,5.0,WT43
O6,5.0,0.0,5.0,WT43
O6,5.0,0.0,5.0,WT43
O6,5.0,0.0,5.0,WT43
O8,10.0,50.0,10.0,WT45
O8,10.0,50.0,10.0,WT45
O8,10.0,50.0,10.0,WT45
O8,10.0,50.0,10.0,WT45
O9,2.5,50.0,5.0,WT45
O9,2.5,50.0,5.0,WT45
O9,2.5,50.0,5.0,WT45
O9,2.5,50.0,5.0,WT45
P1,10.0,25.0,10.0,WT43
P1,10.0,25.0,10.0,WT43
P1,10.0,25.0,10.0,WT43
P1,10.0,25.0,10.0,WT43
P10,5.0,0.0,10.0,WT45
P10,5.0,0.0,10.0,WT45
P10,5.0,0.0,10.0,WT45
P10,5.0,0.0,10.0,WT45
P11,10.0,25.0,5.0,WT45
P11,10.0,25.0,5.0,WT45
P11,10.0,25.0,5.0,WT45
P11,10.0,25.0,5.0,WT45
P12,10.0,50.0,0.0,WT45
P12,10.0,50.0,0.0,WT45
P12,10.0,50.0,0.0,WT45
P12,10.0,50.0,0.0,WT45
P13,2.5,25.0,0.0,WT45
P13,2.5,25.0,0.0,WT45
P13,2.5,25.0,0.0,WT45
P13,2.5,25.0,0.0,WT45
P2,5.0,25.0,10.0,WT43
P2,5.0,25.0,10.0,WT43
P2,5.0,25.0,10.0,WT43
P2,5.0,25.0,10.0,WT43
P3,5.0,0.0,10.0,WT43
P3,5.0,0.0,10.0,WT43
P3,5.0,0.0,10.0,WT43
P3,5.0,0.0,10.0,WT43
P4,10.0,25.0,5.0,WT43
P4,10.0,25.0,5.0,WT43
P4,10.0,25.0,5.0,WT43
P4,10.0,25.0,5.0,WT43
P5,10.0,50.0,0.0,WT43
P5,10.0,50.0,0.0,WT43
P5,10.0,50.0,0.0,WT43
P5,10.0,50.0,0.0,WT43
P6,2.5,25.0,0.0,WT43
P6,2.5,25.0,0.0,WT43
P6,2.5,25.0,0.0,WT43
P6,2.5,25.0,0.0,WT43
P8,10.0,25.0,10.0,WT45
P8,10.0,25.0,10.0,WT45
P8,10.0,25.0,10.0,WT45
P8,10.0,25.0,10.0,WT45
P9,5.0,25.0,10.0,WT45
P9,5.0,25.0,10.0,WT45
P9,5.0,25.0,10.0,WT45
P9,5.0,25.0,10.0,WT45
