well_name,plate,DNA_name,DNA_conc,K,Liposome_name,Liposome_conc,Mg,SecYE,WCE,Supp
N5,2,CD47,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
N6,2,Glut,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
N7,2,CD47,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
N8,2,Neu,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
N9,2,Glut,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
O1,2,Glut,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
O10,2,Blank,0.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
O11,2,Neu,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
O12,2,CD47,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
O13,2,B2AR,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
O14,2,CD47,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
O15,2,Neu,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
O16,2,Glut,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
O17,2,B2AR,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
O18,2,Glut,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
O19,2,Blank,0.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
O2,2,Neu,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
O20,2,Glut,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
O21,2,B2AR,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
O22,2,Neu,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
O3,2,Blank,0.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
O4,2,CD47,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
O5,2,Glut,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
O6,2,Blank,0.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
O7,2,Glut,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
O8,2,Glut,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
O9,2,Glut,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
P1,2,Glut,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
P10,2,CD47,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
P11,2,Glut,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
P12,2,Neu,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
P13,2,Neu,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
P14,2,Blank,0.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
P15,2,CD47,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
P16,2,Blank,0.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
P17,2,CD47,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
P18,2,Blank,0.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
P19,2,Neu,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
P2,2,Glut,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
P20,2,CD47,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
P21,2,B2AR,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
P22,2,Blank,0.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
P3,2,Blank,0.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
P4,2,Neu,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
P5,2,CD47,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
P6,2,CD47,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
P7,2,B2AR,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
P8,2,B2AR,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
P9,2,Glut,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
A1,3,Glut,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
A10,3,CD47,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
A11,3,Glut,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
A12,3,Neu,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
A13,3,Blank,0.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
A14,3,B2AR,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
A15,3,Blank,0.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
A16,3,Glut,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
A17,3,B2AR,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
A18,3,Glut,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
A19,3,B2AR,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
A2,3,Blank,0.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
A20,3,Glut,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
A21,3,Blank,0.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
A22,3,B2AR,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
A23,3,Glut,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
A3,3,CD47,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
A4,3,CD47,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
A5,3,Blank,0.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
A6,3,CD47,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
A7,3,CD47,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
A8,3,CD47,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
A9,3,Neu,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
B1,3,B2AR,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
B10,3,CD47,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
B11,3,Blank,0.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
B12,3,Neu,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
B13,3,CD47,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
B14,3,Glut,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
B15,3,Blank,0.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
B16,3,B2AR,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
B17,3,Neu,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
B18,3,B2AR,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
B19,3,Neu,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
B2,3,Neu,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
B20,3,Blank,0.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
B21,3,CD47,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
B22,3,CD47,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
B23,3,Blank,0.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
B3,3,CD47,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
B4,3,B2AR,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
B5,3,CD47,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
B6,3,B2AR,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
B7,3,Glut,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
B8,3,Glut,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
B9,3,Blank,0.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
C1,3,CD47,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
C10,3,Blank,0.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
C11,3,B2AR,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
C12,3,Glut,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
C13,3,CD47,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
C14,3,B2AR,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
C15,3,Glut,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
C16,3,Neu,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
C17,3,CD47,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
C18,3,Blank,0.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
C19,3,Blank,0.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
C2,3,Glut,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
C20,3,Glut,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
C21,3,CD47,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
C22,3,B2AR,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
C23,3,CD47,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
C3,3,Blank,0.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
C4,3,B2AR,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
C5,3,CD47,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
C6,3,CD47,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
C7,3,CD47,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
C8,3,Glut,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
C9,3,B2AR,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
D1,3,B2AR,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
D10,3,CD47,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
D11,3,Neu,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
D12,3,CD47,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
D13,3,B2AR,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
D14,3,CD47,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
D15,3,Glut,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
D16,3,B2AR,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
D17,3,Glut,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
D18,3,Glut,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
D19,3,B2AR,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
D2,3,Neu,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
D20,3,Blank,0.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
D21,3,CD47,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
D22,3,Glut,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
D23,3,Neu,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
D3,3,CD47,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
D4,3,Glut,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
D5,3,Blank,0.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
D6,3,B2AR,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
D7,3,Blank,0.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
D8,3,Neu,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
D9,3,Blank,0.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
E1,3,Neu,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
E10,3,Blank,0.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
E11,3,CD47,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
E12,3,Neu,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
E13,3,B2AR,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
E14,3,Blank,0.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
E15,3,B2AR,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
E16,3,B2AR,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
E17,3,Blank,0.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
E18,3,Neu,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
E19,3,Glut,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
E2,3,CD47,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
E20,3,Glut,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
E21,3,Glut,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
E22,3,Blank,0.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
E23,3,CD47,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
E3,3,Glut,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
E4,3,Glut,5.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
E5,3,Blank,0.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
E6,3,B2AR,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
E7,3,B2AR,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
E8,3,Blank,0.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
E9,3,Neu,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
F1,3,CD47,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
F10,3,Glut,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
F11,3,Blank,0.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
F12,3,Glut,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
F13,3,CD47,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
F14,3,Neu,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
F15,3,CD47,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
F16,3,Neu,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
F17,3,B2AR,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
F18,3,Glut,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
F19,3,CD47,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
F2,3,B2AR,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
F20,3,Glut,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
F21,3,Glut,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
F22,3,CD47,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
F23,3,Glut,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
F3,3,CD47,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
F4,3,CD47,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
F5,3,B2AR,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
F6,3,CD47,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
F7,3,CD47,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
F8,3,Glut,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
F9,3,CD47,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
G1,3,Glut,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
G10,3,B2AR,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
G11,3,Blank,0.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
G12,3,CD47,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
G13,3,Blank,0.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
G14,3,B2AR,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
G15,3,Blank,0.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
G16,3,Blank,0.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
G17,3,CD47,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
G18,3,Neu,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
G19,3,B2AR,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
G2,3,Blank,0.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
G20,3,Blank,0.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
G21,3,B2AR,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
G22,3,Blank,0.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
G23,3,CD47,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
G3,3,Neu,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
G4,3,B2AR,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
G5,3,Neu,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
G6,3,CD47,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
G7,3,Glut,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
G8,3,Neu,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
G9,3,B2AR,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
H1,3,B2AR,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
H10,3,Blank,0.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
H11,3,Neu,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
H12,3,B2AR,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
H13,3,Neu,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
H14,3,Neu,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
H15,3,CD47,5.0,85.0,DOPC,3.0,14.0,0.0,BL62,S22
H16,3,Glut,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
H17,3,CD47,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
H18,3,Blank,0.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
H19,3,B2AR,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
H2,3,Glut,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
H20,3,Glut,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
H21,3,Glut,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
H22,3,Glut,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
H23,3,B2AR,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
H3,3,CD47,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
H4,3,Neu,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
H5,3,Neu,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
H6,3,Neu,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
H7,3,Glut,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
H8,3,CD47,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
H9,3,Blank,0.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
I1,3,Glut,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
I10,3,B2AR,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
I11,3,CD47,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
I12,3,Glut,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
I13,3,Neu,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
I14,3,Neu,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
I15,3,Neu,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
I16,3,Neu,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
I17,3,Glut,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
I18,3,Glut,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
I19,3,B2AR,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
I2,3,CD47,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
I20,3,Blank,0.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
I21,3,CD47,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
I22,3,CD47,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
I3,3,B2AR,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
I4,3,Blank,0.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
I5,3,CD47,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
I6,3,Glut,5.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
I7,3,CD47,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
I8,3,CD47,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
I9,3,CD47,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
J1,3,Blank,0.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
J10,3,CD47,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
J11,3,B2AR,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
J12,3,Blank,0.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
J13,3,CD47,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
J14,3,B2AR,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
J15,3,Neu,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
J16,3,B2AR,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
J17,3,Neu,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
J18,3,Blank,0.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
J19,3,Blank,0.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
J2,3,Neu,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
J20,3,B2AR,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
J21,3,Glut,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
J22,3,CD47,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
J3,3,Blank,0.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
J4,3,B2AR,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
J5,3,Glut,5.0,85.0,no_lipo,0.0,8.0,0.0,BL62,S22
J6,3,CD47,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
J7,3,CD47,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
J8,3,Glut,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
J9,3,Neu,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
K1,3,CD47,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
K10,3,Neu,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
K11,3,B2AR,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
K12,3,Glut,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
K13,3,Neu,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
K14,3,CD47,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
K15,3,CD47,5.0,135.0,DPPC,3.0,14.0,1.25,BL62,S22
K16,3,Neu,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
K17,3,CD47,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
K18,3,Glut,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
K19,3,CD47,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
K2,3,Neu,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
K20,3,CD47,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
K21,3,B2AR,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
K22,3,B2AR,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
K3,3,CD47,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
K4,3,Glut,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
K5,3,B2AR,5.0,135.0,DPPC,3.0,8.0,0.0,BL62,S22
K6,3,Blank,0.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
K7,3,Blank,0.0,135.0,DOPC,3.0,8.0,1.25,BL62,S22
K8,3,Neu,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
K9,3,CD47,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
L1,3,Blank,0.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
L10,3,B2AR,5.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
L11,3,CD47,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
L12,3,Glut,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
L13,3,B2AR,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
L14,3,CD47,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
L15,3,Neu,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
L16,3,Blank,0.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
L17,3,CD47,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
L18,3,Glut,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
L19,3,Blank,0.0,135.0,DOPC,3.0,8.0,0.0,BL62,S22
L2,3,Glut,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
L20,3,Glut,5.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
L21,3,B2AR,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
L22,3,Blank,0.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
L3,3,Glut,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
L4,3,CD47,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
L5,3,Glut,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
L6,3,Blank,0.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
L7,3,B2AR,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
L8,3,B2AR,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
L9,3,Glut,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
M1,3,Blank,0.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
M10,3,Glut,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
M11,3,Glut,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
M12,3,Neu,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
M13,3,Neu,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
M14,3,Blank,0.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
M15,3,Neu,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
M16,3,B2AR,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
M17,3,Glut,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
M18,3,B2AR,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
M19,3,Glut,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
M2,3,B2AR,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
M20,3,Blank,0.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
M21,3,Neu,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
M22,3,B2AR,5.0,85.0,DMPC,3.0,8.0,0.0,BL62,S22
