well_name,unique_id,rxn_id,K,Liposome_name,Mg,SecYE,Spermidine,Liposome_conc,DNA_conc,DNA_name,plate,row,col
B9,955,187,185,DOPC+30%PE,8,0.625,0.4,3,5,B2AR,4,1,8
M16,958,190,185,DOPC+30%PE,14,0.625,1,3,5,B2AR,4,12,15
O8,959,191,185,DOPC+30%PE,14,1.25,4,3,5,B2AR,4,14,7
I21,1132,364,85,no_lipo,14,1.25,0.4,3,5,B2AR,4,8,20
F19,1133,365,85,no_lipo,8,0.625,0.1,3,5,B2AR,4,5,18
M19,1135,367,85,no_lipo,14,0,0.1,3,5,B2AR,4,12,18
G2,1140,372,185,no_lipo,14,1.25,0.4,3,5,B2AR,4,6,1
H7,1148,380,185,no_lipo,8,1.25,1,3,5,B2AR,4,7,6
H10,1149,381,185,no_lipo,14,0,0.4,3,5,B2AR,4,7,9
A9,1321,169,85,DOPC,14,1.25,0.1,3,5,B2AR,4,0,8
F15,1324,172,85,DOPC+15%PE,14,1.25,0.4,3,5,B2AR,4,5,14
P5,1326,174,85,DOPC+30%PE,8,1.25,0.4,3,5,B2AR,4,15,4
F23,1327,175,85,DOPC+30%PE,14,0,0.1,3,5,B2AR,4,5,22
E5,1331,179,185,DOPC,14,0.625,0.1,3,5,B2AR,4,4,4
C20,1333,181,185,DOPC+15%PE,8,0.625,0.1,3,5,B2AR,4,2,19
E14,1335,183,185,DOPC+15%PE,14,0,0.1,3,5,B2AR,4,4,13
N11,1337,185,185,DOPC+15%PE,14,1.25,1,3,5,B2AR,4,13,10
P9,1339,187,185,DOPC+30%PE,8,0.625,0.4,3,5,B2AR,4,15,8
G5,1340,188,185,DOPC+30%PE,8,1.25,1,3,5,B2AR,4,6,4
M1,1341,189,185,DOPC+30%PE,14,0,0.4,3,5,B2AR,4,12,0
H12,1342,190,185,DOPC+30%PE,14,0.625,1,3,5,B2AR,4,7,11
N6,1343,191,185,DOPC+30%PE,14,1.25,4,3,5,B2AR,4,13,5
F4,1513,361,85,no_lipo,14,1.25,0.1,3,5,B2AR,4,5,3
D8,1514,362,85,no_lipo,8,1.25,0.1,3,5,B2AR,4,3,7
E21,1515,363,85,no_lipo,14,0.625,0.1,3,5,B2AR,4,4,20
K8,1516,364,85,no_lipo,14,1.25,0.4,3,5,B2AR,4,10,7
D18,1517,365,85,no_lipo,8,0.625,0.1,3,5,B2AR,4,3,17
G23,1521,369,85,no_lipo,14,1.25,1,3,5,B2AR,4,6,22
B10,1522,370,185,no_lipo,8,1.25,0.1,3,5,B2AR,4,1,9
F6,1524,372,185,no_lipo,14,1.25,0.4,3,5,B2AR,4,5,5
N5,1525,373,185,no_lipo,8,0.625,0.1,3,5,B2AR,4,13,4
J24,1528,376,185,no_lipo,14,0.625,0.4,3,5,B2AR,4,9,23
H17,1531,379,185,no_lipo,8,0.625,0.4,3,5,B2AR,4,7,16
A3,1534,382,185,no_lipo,14,0.625,1,3,5,B2AR,4,0,2
I1,1535,383,185,no_lipo,14,1.25,4,3,5,B2AR,4,8,0
